"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"US1NJMN0012","40.320403","-74.19268","32.6","2024-04",,,,"15","9",,,,,,,,,,,"1.38",,,,"4.56",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-06",,,,"11","6",,,,,,,,,,,"0.45",,,,"1.55",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-07",,,,"12","8",,,,,,,,,,,"1.82",,,,"5.56",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-08",,,,"11","10",,,,,,,,,,,"1.15",,,,"5.11",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-09",,,,"16","13",,,,,,,,,,,"2.15",,,,"12.14",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-10",,,,"10","7",,,,,,,,,,,"1.00",,,,"2.65",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-11",,,,"4","2",,,,,,,,,,,"1.50",,,,"1.86",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2023-12",,,,"9","6",,,,,,,,,,,"2.42",,,,"8.97",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-03",,,,"10","9",,,,,,,,,,,"2.57",,,,"9.38",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-04",,,,"9","6",,,,,,,,,,,"0.48",,,,"1.36",,,,,,,,
"US1NJMN0011","40.431269","-74.12134","4.9","2024-05",,,,"13","8",,,,,,,,,,,"0.72",,,,"2.90",,,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-06",,,,"11","8","0","0",,,,,,,"0","0.0","1.52",,,,"3.56","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-07",,,,"14","9","0","0",,,,,,,"0","0.0","1.38",,,,"5.79","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-08",,,,"11","9","0","0",,,,,,,"0","0.0","1.43",,,,"4.76","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-09",,,,"12","10","0","0",,,,,,,"0","0.0","2.44",,,,"9.39","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-10",,,,"9","7","0","0",,,,,,,"0","0.0","1.00",,,,"3.78","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-11",,,,"7","4","0","0",,,,,,,"0","0.0","1.85",,,,"4.53","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2023-12",,,,"10","8","0","0",,,,,,,"0","0.0","4.10",,,,"10.43","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-01",,,,"17","11","10","3",,,,,,,"4","3.5","3.38",,,,"7.92","7.8",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-02",,,,"8","5","6","2",,,,,,,"8","8.5","0.68",,,,"2.02","11.3",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-03",,,,"13","6","0","0",,,,,,,"0","0.0","2.93",,,,"9.36","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-04",,,,"13","6","0","0",,,,,,,"0","0.0","1.22",,,,"4.31","0.0",,,,,,,
"US1NJES0024","40.855695","-74.235564","108.5","2024-05",,,,"16","10","0","0",,,,,,,"0","0.0","1.31",,,,"5.18","0.0",,,,,,,
"US1NJMS0078","40.900506","-74.416369","149.0","2023-07",,,,"13","11",,,,,,,,,,,"2.50",,,,"7.97",,,,,,,,
"US1NJMS0078","40.900506","-74.416369","149.0","2023-08",,,,"12","10",,,,,,,,,,,"1.72",,,,"5.66",,,,,,,,
"USC00283704","40.7481","-74.152","7.3","2023-06",,"238","164","11","6","0","0","0","0","0","29","2","49","0","0.0","1.06","93","4315","12","2.57","0.0","70.1","79.5","60.7",,,,
"USC00283704","40.7481","-74.152","7.3","2023-07",,"712","473","13","9","0","0","0","0","0","31","18","62","0","0.0","0.68","97","0","0","4.05","0.0","80.3","89.5","71.0",,,,
"USC00283704","40.7481","-74.152","7.3","2023-08",,"1025","313","13","11","0","0","0","0","0","31","4","61","0","0.0","1.03","92","0","0","6.86","0.0","75.1","83.6","66.6",,,,
"USC00283704","40.7481","-74.152","7.3","2023-09",,"1206","181","15","11","0","0","0","0","0","22","7","49","0","0.0","1.39","96","54","54","8.57","0.0","69.2","77.5","61.0",,,,
"USC00283704","40.7481","-74.152","7.3","2023-10",,"1245","38","9","6","0","0","0","0","0","12","0","42","0","0.0","2.44","87","246","191","6.44","0.0","60.1","69.5","50.6",,,,
"USC00283704","40.7481","-74.152","7.3","2023-11",,"1245","0","4","2","0","0","0","9","0","0","0","25","0","0.0","2.62","68","857","611","3.47","0.0","44.6","53.5","35.7",,,,
"USC00283704","40.7481","-74.152","7.3","2023-12",,"1245","0","10","9","0","0","0","11","0","0","0","24","0","0.0","3.20","61","1559","702","8.85","0.0","42.3","49.0","35.7",,,,
"USC00283704","40.7481","-74.152","7.3","2024-01",,"0","0","15","9","7","2","0","18","7","0","0","16","1","1.0","2.60","59","2495","936","6.30","2.9","34.8","40.7","28.9",,,,
"USC00283704","40.7481","-74.152","7.3","2024-02",,"0","0","9","8","8","3","0","20","0","0","0","21","4","3.7","0.49","60","3297","802","2.31","9.4","37.3","45.2","29.5",,,,
"USC00283704","40.7481","-74.152","7.3","2024-03",,"0","0","12","9","0","0","0","8","0","2","0","27","0","0.0","3.46","72","3900","603","9.41","0.0","45.6","53.5","37.6",,,,
"USC00283704","40.7481","-74.152","7.3","2024-04",,"8","8","13","7","0",,"0","0","0","8","0","36","0",,"1.98","88","4237","337","5.33",,"53.4","62.5","44.3",,,,
"USC00283704","40.7481","-74.152","7.3","2024-05",,"115","107","15","11","0",,"0","0","0","21","0","40","0",,"0.77","88","4333","96","3.46",,"65.3","74.4","56.3",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-06",,,"165","11","6","0","0","0","0","0","28","0","52","0","0.0","0.60","89",,"9","1.81","0.0","70.2","77.2","63.2",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-07",,,"441","16","11","0","0","0","0","0","31","4","66","0","0.0","1.48","92","0","0","5.62","0.0","79.2","85.5","73.0",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-08",,,"321","12","10","0","0","0","0","0","31","0","64","0","0.0","1.50","88","0","0","6.85","0.0","75.4","81.7","69.0",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-09",,,"196","16","11","0","0","0","0","0","22","3","55","0","0.0","2.83","93","31","31","12.09","0.0","70.5","76.5","64.5",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-10",,,"49","11","6","0","0","0","0","0","13","0","47","0","0.0","0.94","82","174","143","3.19","0.0","62.0","68.7","55.3",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-11",,,"0","2","2","0","0","0","2","0","0","0","28","0","0.0","2.44","67","689","515","2.94","0.0","47.8","54.6","41.1",,,,
"USC00305816","40.71042","-74.01426","25.3","2023-12",,,"0","12","7","0","0","0","4","0","0","0","27","0","0.0","2.29","62","1309","620","7.19","0.0","45.0","50.6","39.5",,,,
"USC00305816","40.71042","-74.01426","25.3","2024-01",,"0","0","12","8",,,"0","13","3","0","0","17",,,"0.79","58","2150","841","3.01",,"37.9","43.2","32.6",,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-06",,,,"12","6",,,,,,,,,,,"1.08",,,,"3.54",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-08",,,,"13","10",,,,,,,,,,,"1.40",,,,"6.99",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-09",,,,"14","12",,,,,,,,,,,"1.70",,,,"11.02",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-10",,,,"11","6",,,,,,,,,,,"0.70",,,,"3.23",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-11",,,,"4","2",,,,,,,,,,,"1.89",,,,"2.96",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2023-12",,,,"10","9",,,,,,,,,,,"2.74",,,,"9.50",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-01",,,,"15","11",,,,,,,,,,,"2.42",,,,"6.65",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-02",,,,"9","8",,"1",,,,,,,,"8.2","0.39",,,,"1.79","9.2",,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-03",,,,"14","8",,,,,,,,,,,"3.35",,,,"9.50",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-04",,,,"13","9",,,,,,,,,,,"1.87",,,,"5.05",,,,,,,,
"US1NJMD0045","40.5759108","-74.2846869","21.6","2024-05",,,,"15","9",,,,,,,,,,,"0.99",,,,"4.30",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2023-06",,,,"9","6",,,,,,,,,,,"1.08",,,,"3.29",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2023-07",,,,"14","10",,,,,,,,,,,"1.65",,,,"6.11",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2023-08",,,,"12","11",,,,,,,,,,,"1.32",,,,"6.76",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2023-09",,,,"14","11",,,,,,,,,,,"1.89",,,,"11.69",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2023-10",,,,"11","5",,,,,,,,,,,"0.98",,,,"3.18",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2023-11",,,,"3","2",,"0",,,,,,,,"0.0","1.70",,,,"2.49","0.0",,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2023-12",,,,"10","8",,,,,,,,,,,"3.11",,,,"9.10",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2024-01",,,,"17","11",,"2",,,,,,,,"1.6","2.23",,,,"6.71","4.0",,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2024-02",,,,"9","7",,"3",,,,,,,,"9.3","0.46",,,,"2.07","13.1",,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2024-03",,,,"13","9",,,,,,,,,,,"2.84",,,,"9.02",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2024-04",,,,"13","7",,,,,,,,,,,"1.79",,,,"4.70",,,,,,,,
"US1NJMD0043","40.5554","-74.274","4.0","2024-05",,,,"16","10",,,,,,,,,,,"0.68",,,,"3.72",,,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2023-06",,,,"11","8",,"0",,,,,,,,"0.0","1.66",,,,"4.46","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2023-07",,,,"14","9",,"0",,,,,,,,"0.0","1.28",,,,"5.46","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2023-08",,,,"12","9",,"0",,,,,,,,"0.0","1.34",,,,"4.83","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2023-09",,,,"16","13",,"0",,,,,,,,"0.0","1.38",,,,"9.60","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2023-10",,,,"10","8","0","0",,,,,,,"0","0.0","1.52",,,,"4.56","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2023-11",,,,"6","2","0","0",,,,,,,"0","0.0","2.38",,,,"4.28","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2023-12",,,,"11","8","0","0",,,,,,,"0","0.0","4.33",,,,"10.64","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2024-01",,,,"15","10","12","2",,,,,,,"4","4.1","3.71",,,,"8.41","7.2",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2024-02",,,,"11","8","9","3",,,,,,,"6","5.9","0.44",,,,"2.04","11.1",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2024-03",,,,"14","8","0","0",,,,,,,"0","0.0","2.78",,,,"9.61","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2024-04",,,,"13","5","0","0",,,,,,,"0","0.0","1.77",,,,"4.66","0.0",,,,,,,
"US1NJPS0012","40.879633","-74.227041","58.5","2024-05",,,,"17","13",,"0",,,,,,,,"0.0","1.79",,,,"5.11","0.0",,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2023-06",,,,"11","6",,,,,,,,,,,"0.36",,,,"1.42",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2023-07",,,,"13","7",,,,,,,,,,,"1.09",,,,"4.35",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2023-08",,,,"11","8",,,,,,,,,,,"0.86",,,,"4.26",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2023-09",,,,"12","9",,,,,,,,,,,"2.12",,,,"5.11",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2023-10",,,,"7","7",,,,,,,,,,,"1.25",,,,"3.56",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2023-11",,,,"3","3",,"0",,,,,,,,"0.0","1.17",,,,"1.43","0.0",,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2023-12",,,,"12","10",,,,,,,,,,,"3.90",,,,"9.00",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2024-01",,,,"12","8",,,,,,,,,,,"2.42",,,,"5.56",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2024-02",,,,"8","5",,,,,,,,,,,"0.34",,,,"1.26",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2024-03",,,,"16","8",,,,,,,,,,,"2.23",,,,"10.32",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2024-04",,,,"12","8",,,,,,,,,,,"1.26",,,,"3.37",,,,,,,,
"US1NYNS0065","40.655608","-73.459978","3.4","2024-05",,,,"12","9",,,,,,,,,,,"0.85",,,,"3.04",,,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2023-06",,,,"9","5",,,,,,,,,,,"0.57",,,,"2.00",,,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2023-08",,,,"8","8",,,,,,,,,,,"1.23",,,,"5.26",,,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2023-10",,,,,,,,,,,,,,,,,,,,"2.34",,,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2023-11",,,,"3","1",,"0",,,,,,,,"0.0","1.00",,,,"1.04","0.0",,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2023-12",,,,"5","4",,,,,,,,,,,"1.35",,,,"3.34",,,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2024-02",,,,"7","4",,,,,,,,,,,"0.39",,,,"1.08",,,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2024-03",,,,"8","5",,,,,,,,,,,"1.31",,,,"3.68",,,,,,,,
"US1NYRC0001","40.542096","-74.147558","10.7","2024-04",,,,"14","7",,,,,,,,,,,"1.34",,,,"3.63",,,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2023-06",,,,"12","5","0","0",,,,,,,"0","0.0","0.46",,,,"1.55","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2023-08",,,,"14","11","0","0",,,,,,,"0","0.0","1.09",,,,"6.10","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2023-09",,,,"11","9",,"0",,,,,,,,"0.0","4.18",,,,"11.23","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2023-10",,,,"11","7","0","0",,,,,,,"0","0.0","1.30",,,,"4.77","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2023-11",,,,"5","2","0","0",,,,,,,"0","0.0","1.64",,,,"2.34","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2023-12",,,,"10","7","0","0",,,,,,,"0","0.0","3.22",,,,"8.47","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2024-01",,,,"15","10","8","1",,,,,,,"2","2.0","2.19",,,,"6.39","3.7",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2024-02",,,,"9","7","10","3",,,,,,,"5","4.3","0.59",,,,"2.26","8.7",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2024-03",,,,"13","9",,"0",,,,,,,,"0.0","2.67",,,,"10.71","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2024-04",,,,"11","5","0","0",,,,,,,"0","0.0","1.57",,,,"3.74","0.0",,,,,,,
"US1NYNS0066","40.76194","-73.67845","50.6","2024-05",,,,"14","8","0","0",,,,,,,"0","0.0","0.79",,,,"3.25","0.0",,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2023-06",,,,,,,,,,,,,,,,,,,,"1.74",,,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2023-09",,,,,,,,,,,,,,,,,,,,"6.85",,,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2023-10",,,,,,,,,,,,,,,,,,,,"3.41",,,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2023-11",,,,"2","1",,,,,,,,,,,"1.20",,,,"1.61",,,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2023-12",,,,"8","7",,,,,,,,,,,"2.02",,,,"7.33",,,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2024-01",,,,,,,,,,,,,,,,,,,,"6.19",,,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2024-02",,,,"9","6",,,,,,,,,,,"0.50",,,,"1.79",,,,,,,,
"US1NYRC0002","40.567385","-74.132695","21.9","2024-03",,,,"11","8",,,,,,,,,,,"2.33",,,,"8.37",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2023-07",,,,"12","6",,,,,,,,,,,"1.67",,,,"3.70",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2023-08",,,,"11","8",,,,,,,,,,,"0.88",,,,"5.02",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2023-09",,,,"12","10",,,,,,,,,,,"2.20",,,,"6.92",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2023-10",,,,"15","6",,,,,,,,,,,"0.84",,,,"2.87",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2023-11",,,,"6","3",,,,,,,,,,,"1.52",,,,"1.92",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2023-12",,,,"15","8",,,,,,,,,,,"4.17",,,,"9.55",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2024-01",,,,"14","9",,,,,,,,,,,"2.92",,,,"7.30",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2024-03",,,,"19","8",,,,,,,,,,,"2.41",,,,"10.37",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2024-04",,,,,,,,,,,,,,,,,,,,"4.67",,,,,,,,
"US1NYSF0089","40.668899","-73.418342","3.7","2024-05",,,,"14","10",,,,,,,,,,,"0.92",,,,"3.59",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2023-06",,,,"12","6",,,,,,,,,,,"1.12",,,,"3.40",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2023-07",,,,"15","12",,,,,,,,,,,"1.94",,,,"7.32",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2023-09",,,,"17","11",,,,,,,,,,,"2.09",,,,"8.61",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2023-10",,,,"12","5",,,,,,,,,,,"1.09",,,,"5.15",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2023-11",,,,"10","3",,,,,,,,,,,"1.88",,,,"3.18",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2023-12",,,,"13","8",,,,,,,,,,,"2.66",,,,"7.77",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2024-01",,,,"15","10",,,,,,,,,,,"2.21",,,,"6.01",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2024-02",,,,"10","7",,,,,,,,,,,"0.51",,,,"2.02",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2024-03",,,,"15","8",,,,,,,,,,,"2.08",,,,"8.20",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2024-04",,,,"12","4",,,,,,,,,,,"1.17",,,,"3.05",,,,,,,,
"US1NJBG0039","40.932076","-74.035372","23.2","2024-05",,,,"18","11",,,,,,,,,,,"0.93",,,,"3.79",,,,,,,,
"US1NJBG0037","40.9613609313965","-74.1327743530273","27.1","2023-11",,,,"5","3",,,,,,,,,,,"2.01",,,,"3.94",,,,,,,,
"US1NJBG0037","40.9613609313965","-74.1327743530273","27.1","2023-12",,,,"6","4",,,,,,,,,,,"3.78",,,,"9.24",,,,,,,,
"US1NJBG0037","40.9613609313965","-74.1327743530273","27.1","2024-01",,,,,,,,,,,,,,,,,,,,"6.47",,,,,,,,
"US1NJBG0037","40.9613609313965","-74.1327743530273","27.1","2024-02",,,,"8","6",,,,,,,,,,,"0.54",,,,"1.70",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2023-06",,,,"12","8",,,,,,,,,,,"2.61",,,,"5.31",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2023-07",,,,"14","10",,,,,,,,,,,"1.25",,,,"7.68",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2023-08",,,,"15","11",,,,,,,,,,,"0.88",,,,"5.16",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2023-09",,,,"18","13",,,,,,,,,,,"1.64",,,,"9.07",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2023-10",,,,"11","5",,,,,,,,,,,"1.12",,,,"4.31",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2023-11",,,,"8","3",,,,,,,,,,,"1.30",,,,"2.74",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2023-12",,,,"11","8",,,,,,,,,,,"2.92",,,,"8.59",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2024-02",,,,"10","6",,,,,,,,,,,"0.41",,,,"1.72",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2024-03",,,,"17","7",,,,,,,,,,,"2.20",,,,"7.63",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2024-04",,,,"11","2",,,,,,,,,,,"0.72",,,,"1.39",,,,,,,,
"US1NJBG0030","41.025324","-74.223632","109.4","2024-05",,,,"16","14",,,,,,,,,,,"0.75",,,,"4.72",,,,,,,,
"US1NJMD0038","40.5628918","-74.3669021","35.4","2023-06",,,,"11","6",,,,,,,,,,,"0.78",,,,"2.62",,,,,,,,
"US1NJMD0038","40.5628918","-74.3669021","35.4","2023-07",,,,"12","10",,,,,,,,,,,"1.20",,,,"5.71",,,,,,,,
"US1NJMD0038","40.5628918","-74.3669021","35.4","2023-08",,,,"14","11",,,,,,,,,,,"1.84",,,,"7.79",,,,,,,,
"US1NJMD0038","40.5628918","-74.3669021","35.4","2023-09",,,,"15","12",,,,,,,,,,,"1.92",,,,"10.72",,,,,,,,
"US1NJMD0038","40.5628918","-74.3669021","35.4","2023-12",,,,"10","7",,,,,,,,,,,"2.40",,,,"6.70",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2023-06",,,,"12","8",,,,,,,,,,,"0.97",,,,"2.64",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2023-07",,,,"13","11",,,,,,,,,,,"2.34",,,,"12.33",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2023-08",,,,"18","11",,,,,,,,,,,"1.18",,,,"5.19",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2023-09",,,,"17","13",,,,,,,,,,,"4.29",,,,"11.86",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2023-10",,,,,,,,,,,,,,,,,,,,"5.57",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2023-12",,,,"11","5",,,,,,,,,,,"3.82",,,,"8.76",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2024-01",,,,"13","10",,,,,,,,,,,"3.74",,,,"7.30",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2024-02",,,,"9","6",,,,,,,,,,,"0.69",,,,"1.96",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2024-03",,,,"16","8",,,,,,,,,,,"2.36",,,,"8.75",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2024-04",,,,"17","7",,,,,,,,,,,"1.38",,,,"4.96",,,,,,,,
"US1NYWC0034","41.120326","-73.776146","110.9","2024-05",,,,"17","8",,,,,,,,,,,"1.21",,,,"4.85",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2023-06",,,,"14","9",,,,,,,,,,,"1.17",,,,"3.79",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2023-07",,,,"15","12",,,,,,,,,,,"4.90",,,,"10.76",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2023-08",,,,"15","12",,,,,,,,,,,"1.64",,,,"6.50",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2023-09",,,,"17","11",,,,,,,,,,,"1.14",,,,"6.26",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2023-11",,,,"7","3",,,,,,,,,,,"1.15",,,,"2.52",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2023-12",,,,"11","7",,,,,,,,,,,"2.08",,,,"5.56",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2024-01",,,,"11","6",,,,,,,,,,,"3.37",,,,"7.44",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2024-02",,,,"11","7",,,,,,,,,,,"0.53",,,,"2.22",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2024-03",,,,"15","8",,,,,,,,,,,"2.27",,,,"8.05",,,,,,,,
"US1NYWC0032","41.15012","-73.82329","91.7","2024-04",,,,"16","8",,,,,,,,,,,"1.38",,,,"4.91",,,,,,,,
"US1NYWC0035","40.94166","-73.74846","14.9","2023-06",,,,"9","6",,,,,,,,,,,"0.26",,,,"1.41",,,,,,,,
"US1NYWC0035","40.94166","-73.74846","14.9","2023-11",,,,"4","3",,"0",,,,,,,,"0.0","2.06",,,,"2.72","0.0",,,,,,,
"US1NYWC0035","40.94166","-73.74846","14.9","2023-12",,,,"7","4",,,,,,,,,,,"2.59",,,,"7.63",,,,,,,,
"US1NYWC0035","40.94166","-73.74846","14.9","2024-04",,,,,,,,,,,,,,,,,,,,"4.24",,,,,,,,
"US1NYWC0035","40.94166","-73.74846","14.9","2024-05",,,,"12","10",,,,,,,,,,,"1.19",,,,"4.73",,,,,,,,
"US1NJMS0121","40.8113189","-74.4635108","96.9","2024-04",,,,,,,,,,,,,,,,,,,,"4.83",,,,,,,,
"US1NJMS0121","40.8113189","-74.4635108","96.9","2024-05",,,,,,,,,,,,,,,,,,,,"3.80",,,,,,,,
"US1NYNS0070","40.645865","-73.522159","2.1","2023-06",,,,"10","6",,,,,,,,,,,"0.51",,,,"1.63",,,,,,,,
